H                            InChI=1S/H
NC5KET23O                    InChI=1S/C5H9O2/c1-3-5(7)4(2)6/h5H,3H2,1-2H3
C5H9OA-AOOH-D                InChI=1S/C5H10O3/c6-8-2-1-5-3-7-4-5/h5-6H,1-4H2
C5H9A-C,DOOH                 InChI=1S/C5H11O4/c1-4(2)5(9-7)3-8-6/h4-7H,1,3H2,2H3
C2H3OC3H4A                   InChI=1S/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2
NC5KET24O                    InChI=1S/C5H9O2/c1-4(6)3-5(2)7/h4H,3H2,1-2H3
C5H9OA-BOOH-A                InChI=1S/C5H10O3/c1-2-5(3-7-5)4-8-6/h6H,2-4H2,1H3
C5H9B-A,AOOH                 InChI=1S/C5H11O4/c1-2-5(3-8-6)4-9-7/h6-7H,2-4H2,1H3
C4H7CO1-4                    InChI=1S/C5H7O/c1-2-3-4-5-6/h2H,1,3-4H2
NC5KET25O                    InChI=1S/C5H9O2/c1-5(7)3-2-4-6/h2-4H2,1H3
C5H9OA-BOOH-C                InChI=1S/C5H10O3/c1-4(8-6)5(2)3-7-5/h4,6H,3H2,1-2H3
C5H9B-A,COOH                 InChI=1S/C5H11O4/c1-4(3-8-6)5(2)9-7/h5-7H,3H2,1-2H3
IC3H5COCH2                   InChI=1S/C5H7O/c1-4(2)5(3)6/h1,3H2,2H3
NC5KET31O                    InChI=1S/C5H9O2/c1-2-5(7)3-4-6/h2-4H2,1H3
C5H9OA-BOOH-D                InChI=1S/C5H10O3/c1-5(4-7-5)2-3-8-6/h6H,2-4H2,1H3
C5H9B-A,DOOH                 InChI=1S/C5H11O4/c1-5(4-9-7)2-3-8-6/h6-7H,2-4H2,1H3
AC3H4COCH3                   InChI=1S/C5H7O/c1-4(2)5(3)6/h1-2H2,3H3
NC5KET32O                    InChI=1S/C5H9O2/c1-3-5(7)4(2)6/h4H,3H2,1-2H3
C5H9OA-COOH-A                InChI=1S/C5H10O3/c1-4-5(2-7-4)3-8-6/h4-6H,2-3H2,1H3
C5H9B-C,DOOH                 InChI=1S/C5H11O4/c1-4(2)5(9-7)3-8-6/h5-7H,3H2,1-2H3
IC4H7CO                      InChI=1S/C5H7O/c1-5(2)3-4-6/h1,3H2,2H3
CH3COCH2OCH2CH2              InChI=1S/C5H9O2/c1-3-7-4-5(2)6/h1,3-4H2,2H3
C5H9OA-COOH-B                InChI=1S/C5H10O3/c1-4-5(2,8-6)3-7-4/h4,6H,3H2,1-2H3
C5H9C-A,AOOH                 InChI=1S/C5H11O4/c1-2-5(3-8-6)4-9-7/h2,5-7H,3-4H2,1H3
ACC5H7-DOH                   InChI=1S/C5H8O/c1-5(2)3-4-6/h3-4,6H,1H2,2H3
IC5KETAAO                    InChI=1S/C5H9O2/c1-2-5(3-6)4-7/h3,5H,2,4H2,1H3
C5H9OA-COOH-D                InChI=1S/C5H10O3/c1-4-2-7-5(4)3-8-6/h4-6H,2-3H2,1H3
C5H9C-A,BOOH                 InChI=1S/C5H11O4/c1-3-5(2,9-7)4-8-6/h3,6-7H,4H2,1-2H3
IC5D3O1-2                    InChI=1S/C5H8O/c1-3-5(2)4-6-5/h3H,1,4H2,2H3
IC5KETABO                    InChI=1S/C5H9O2/c1-3-5(2,7)4-6/h4H,3H2,1-2H3
C5H9OA-DOOH-A                InChI=1S/C5H10O3/c6-8-4-5-1-2-7-3-5/h5-6H,1-4H2
C5H9C-A,DOOH                 InChI=1S/C5H11O4/c1-5(4-9-7)2-3-8-6/h2,5-7H,3-4H2,1H3
IC5D1O3-4                    InChI=1S/C5H8O/c1-4(2)5-3-6-5/h5H,1,3H2,2H3
IC5KETACO                    InChI=1S/C5H9O2/c1-4(3-6)5(2)7/h3-5H,1-2H3
C5H9OA-DOOH-B                InChI=1S/C5H10O3/c1-5(8-6)2-3-7-4-5/h6H,2-4H2,1H3
C5H9C-B,DOOH                 InChI=1S/C5H11O4/c1-5(2,9-7)3-4-8-6/h3,6-7H,4H2,1-2H3
C4H7CHO-2                    InChI=1S/C5H8O/c1-2-3-4-5-6/h3-5H,2H2,1H3
IC5KETADO                    InChI=1S/C5H9O2/c1-5(4-7)2-3-6/h4-5H,2-3H2,1H3
C5H9OA-DOOH-C                InChI=1S/C5H10O3/c1-4-2-7-3-5(4)8-6/h4-6H,2-3H2,1H3
C5H9D-A,AOOH                 InChI=1S/C5H11O4/c1-2-5(3-8-6)4-9-7/h5-7H,1-4H2
CPN                          InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-4H2
IC5KETCAO                    InChI=1S/C5H9O2/c1-4(3-6)5(2)7/h4H,3H2,1-2H3
C5H9OB-COOH-A                InChI=1S/C5H10O3/c1-4-5(2,8-4)3-7-6/h4,6H,3H2,1-2H3
C5H9D-A,BOOH                 InChI=1S/C5H11O4/c1-3-5(2,9-7)4-8-6/h6-7H,1,3-4H2,2H3
CVCCVCCOH                    InChI=1S/C5H8O/c1-2-3-4-5-6/h2-4,6H,1,5H2
IC5KETCBO                    InChI=1S/C5H9O2/c1-4(6)5(2,3)7/h1-3H3
C5H9OB-COOH-D                InChI=1S/C5H10O3/c1-5(2)4(8-5)3-7-6/h4,6H,3H2,1-2H3
C5H9D-A,COOH                 InChI=1S/C5H11O4/c1-4(3-8-6)5(2)9-7/h4-7H,2-3H2,1H3
CCVCCVCOH                    InChI=1S/C5H8O/c1-2-3-4-5-6/h2-6H,1H3
IC5KETCDO                    InChI=1S/C5H9O2/c1-4(2)5(7)3-6/h4H,3H2,1-2H3
C5H9OB-DOOH-A                InChI=1S/C5H10O3/c1-5(4-8-6)2-3-7-5/h6H,2-4H2,1H3
C5H9D-B,COOH                 InChI=1S/C5H11O4/c1-4(8-6)5(2,3)9-7/h4,6-7H,1H2,2-3H3
C5H8O                        InChI=1S/C5H8O/c1-3-5(2)4-6/h3-5H,1H2,2H3
IC5KETDAO                    InChI=1S/C5H9O2/c1-5(4-7)2-3-6/h3,5H,2,4H2,1H3
C5H9OB-DOOH-C                InChI=1S/C5H10O3/c1-5(2)4(8-6)3-7-5/h4,6H,3H2,1-2H3
NEOC5H10OOH-O2               InChI=1S/C5H11O4/c1-5(2,3-8-6)4-9-7/h6H,3-4H2,1-2H3
NC53ONE-1                    InChI=1S/C5H8O/c1-3-5(6)4-2/h3H,1,4H2,2H3
IC5KETDBO                    InChI=1S/C5H9O2/c1-5(2,7)3-4-6/h4H,3H2,1-2H3
C5H9OC-DOOH-A                InChI=1S/C5H10O3/c1-4(2-8-6)5-3-7-5/h4-6H,2-3H2,1H3
NEOC5H9Q2                    InChI=1S/C5H11O4/c1-5(2,3-8-6)4-9-7/h6-7H,1,3-4H2,2H3
NC52ONE-3                    InChI=1S/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3
IC5KETDCO                    InChI=1S/C5H9O2/c1-4(2)5(7)3-6/h3-5H,1-2H3
C5H9OC-DOOH-B                InChI=1S/C5H10O3/c1-5(2,8-6)4-3-7-4/h4,6H,3H2,1-2H3
CPNOOH2-3O2R                 InChI=1S/C5H7O5/c6-3-1-2-4(9-7)5(3)10-8/h4-5,8H,1-2H2
C5H7OH-13                    InChI=1S/C5H8O/c1-3-5(2)4-6/h3-4,6H,1H2,2H3
NEOC5KETOX                   InChI=1S/C5H9O2/c1-5(2,3-6)4-7/h3H,4H2,1-2H3
IC5KETCA                     InChI=1S/C5H10O3/c1-4(3-8-7)5(2)6/h4,7H,3H2,1-2H3
CPNOOH2-4O2R                 InChI=1S/C5H7O5/c6-4-1-3(9-7)2-5(4)10-8/h3,5,8H,1-2H2
CPTYO12                      InChI=1S/C5H8O/c1-2-4-5(3-1)6-4/h4-5H,1-3H2
NEOC5KEJOL                   InChI=1S/C5H9O2/c1-5(2,3-6)4-7/h6H,3H2,1-2H3
IC5KETCB                     InChI=1S/C5H10O3/c1-4(6)5(2,3)8-7/h7H,1-3H3
CPNOOH2-5O2R                 InChI=1S/C5H7O5/c6-5-3(9-7)1-2-4(5)10-8/h3-4,7H,1-2H2
CPTYO13                      InChI=1S/C5H8O/c1-2-5-3-4(1)6-5/h4-5H,1-3H2
C5H91-1O2                    InChI=1S/C5H9O2/c1-2-3-4-5-7-6/h4-5H,2-3H2,1H3
IC5KETCD                     InChI=1S/C5H10O3/c1-4(2)5(6)3-8-7/h4,7H,3H2,1-2H3
CPNOOH3-2O2R                 InChI=1S/C5H7O5/c6-3-1-2-4(9-7)5(3)10-8/h4-5,7H,1-2H2
C4H7CHO-4                    InChI=1S/C5H8O/c1-2-3-4-5-6/h2,5H,1,3-4H2
AC5H9-DO2                    InChI=1S/C5H9O2/c1-5(2)3-4-7-6/h1,3-4H2,2H3
NEOC5KET                     InChI=1S/C5H10O3/c1-5(2,3-6)4-8-7/h3,7H,4H2,1-2H3
CPNOOH3-4O2R                 InChI=1S/C5H7O5/c6-3-1-4(9-7)5(2-3)10-8/h4-5,7H,1-2H2
C4H7CHO-3                    InChI=1S/C5H8O/c1-2-3-4-5-6/h2-3,5H,4H2,1H3
AC5H9-CO2                    InChI=1S/C5H9O2/c1-4(2)5(3)7-6/h5H,1H2,2-3H3
NEOC5H9O-OOH                 InChI=1S/C5H10O3/c1-5(4-8-6)2-7-3-5/h6H,2-4H2,1H3
CPNOOH3-5O2R                 InChI=1S/C5H7O5/c6-4-1-3(9-7)2-5(4)10-8/h3,5,7H,1-2H2
IC3H7CHCO                    InChI=1S/C5H8O/c1-5(2)3-4-6/h3,5H,1-2H3
CC5H9-BO2                    InChI=1S/C5H9O2/c1-4-5(2,3)7-6/h4H,1H2,2-3H3
DC5H10OJ-AOOH                InChI=1S/C5H11O3/c1-5(2-3-6)4-8-7/h5,7H,2-4H2,1H3
MBCY2OM-3OOH                 InChI=1S/C5H8O5/c1-3(10-7)4-5(6)9-2-8-4/h3-4,7H,2H2,1H3
IC3H5COCH3                   InChI=1S/C5H8O/c1-4(2)5(3)6/h1H2,2-3H3
CC5H9-AO2                    InChI=1S/C5H9O2/c1-3-5(2)4-7-6/h3,5H,1,4H2,2H3
DC5H10OJ-BOOH                InChI=1S/C5H11O3/c1-5(2,8-7)3-4-6/h7H,3-4H2,1-2H3
MBCY2OM-4OOH                 InChI=1S/C5H8O5/c6-5-4(1-2-10-7)8-3-9-5/h4,7H,1-3H2
NC52ONE-4                    InChI=1S/C5H8O/c1-3-4-5(2)6/h3H,1,4H2,2H3
MB                           InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3
DC5H10OJ-COOH                InChI=1S/C5H11O3/c1-4(2)5(3-6)8-7/h4-5,7H,3H2,1-2H3
MBCY3OM-2OOH                 InChI=1S/C5H8O5/c1-3-4(10-7)5(6)9-2-8-3/h3-4,7H,2H2,1H3
C4H72-2CHO                   InChI=1S/C5H8O/c1-3-5(2)4-6/h3-4H,1-2H3
C5H9O1-2OH-1                 InChI=1S/C5H10O2/c1-2-3-4-5(6)7-4/h4-6H,2-3H2,1H3
C5H9OH-1OOH-4                InChI=1S/C5H11O3/c1-2-3-4-5(6)8-7/h2,5-7H,3-4H2,1H3
MBCY3OM-4OOH                 InChI=1S/C5H8O5/c6-5-1-4(2-10-7)8-3-9-5/h4,7H,1-3H2
IC4H7CHO                     InChI=1S/C5H8O/c1-5(2)3-4-6/h4H,1,3H2,2H3
C5H9O1-3OH-1                 InChI=1S/C5H10O2/c1-2-4-3-5(6)7-4/h4-6H,2-3H2,1H3
C5H9OH-1OOH-3                InChI=1S/C5H11O3/c1-2-3-4-5(6)8-7/h3,5-7H,2,4H2,1H3
MBCY3O2-MOOH                 InChI=1S/C5H8O5/c1-3-4(10-3)5(6)8-2-9-7/h3-4,7H,2H2,1H3
IC5D2Y4                      InChI=1S/C5H8O/c1-5(2)3-4-6/h3-4H,1-2H3
C5H9O2-3OH-1                 InChI=1S/C5H10O2/c1-2-4-5(3-6)7-4/h4-6H,2-3H2,1H3
C5H9OH-1OOH-2                InChI=1S/C5H11O3/c1-2-3-4-5(6)8-7/h4-7H,2-3H2,1H3
MBCY3O2-4OOH                 InChI=1S/C5H8O5/c1-8-5(6)4-3(10-4)2-9-7/h3-4,7H,2H2,1H3
AC5H8-DOH-C                  InChI=1S/C5H9O/c1-5(2)3-4-6/h3,6H,1,4H2,2H3
DC5OHOD-C                    InChI=1S/C5H10O2/c1-3(2)4-5(6)7-4/h3-6H,1-2H3
C5H10OH-1O2                  InChI=1S/C5H11O3/c1-2-3-4-5(6)8-7/h5-6H,2-4H2,1H3
MBCY4O2-MOOH                 InChI=1S/C5H8O5/c6-5(9-3-10-7)4-1-2-8-4/h4,7H,1-3H2
BC5H8DJ-DOH                  InChI=1S/C5H9O/c1-5(2)3-4-6/h3-4,6H,1-2H3
C5H9O1-4OH-1                 InChI=1S/C5H10O2/c1-4-2-3-5(6)7-4/h4-6H,2-3H2,1H3
C5H9OH-2OOH-4                InChI=1S/C5H11O3/c1-2-3-5(4-6)8-7/h2,5-7H,3-4H2,1H3
MBCY4O2-3OOH                 InChI=1S/C5H8O5/c1-8-5(6)4-3(10-7)2-9-4/h3-4,7H,2H2,1H3
AC5H8DJ-DOH                  InChI=1S/C5H9O/c1-5(2)3-4-6/h4,6H,1,3H2,2H3
C5H9O2-4OH-1                 InChI=1S/C5H10O2/c1-4-2-5(3-6)7-4/h4-6H,2-3H2,1H3
C5H9OH-2OOH-3                InChI=1S/C5H11O3/c1-2-3-5(4-6)8-7/h3,5-7H,2,4H2,1H3
MBCY4O3-MOOH                 InChI=1S/C5H8O5/c6-5(9-3-10-7)1-4-2-8-4/h4,7H,1-3H2
AC5H8A2J-DOH                 InChI=1S/C5H9O/c1-5(2)3-4-6/h6H,1-4H2
DC5OHOD-A                    InChI=1S/C5H10O2/c1-4-2-5(6)7-3-4/h4-6H,2-3H2,1H3
C5H9OH-2OOH-1                InChI=1S/C5H11O3/c1-2-3-5(4-6)8-7/h4-7H,2-3H2,1H3
MBCY4O3-2OOH                 InChI=1S/C5H8O5/c1-8-5(6)4(10-7)3-2-9-3/h3-4,7H,2H2,1H3
IC5D3OH2-1J                  InChI=1S/C5H9O/c1-4-5(2,3)6/h4,6H,1-2H2,3H3
DC5OHOC-A                    InChI=1S/C5H10O2/c1-4-3-7-5(4)2-6/h4-6H,2-3H2,1H3
C5H10OH-2O2                  InChI=1S/C5H11O3/c1-2-3-5(4-6)8-7/h5-6H,2-4H2,1H3
MBMOOH2VO                    InChI=1S/C5H8O5/c1-2-4(6)5(7)9-3-10-8/h8H,2-3H2,1H3
IC5D1OH3-4J                  InChI=1S/C5H9O/c1-4(2)5(3)6/h5-6H,1,3H2,2H3
C5H9O3-4OH-1                 InChI=1S/C5H10O2/c1-4-5(7-4)2-3-6/h4-6H,2-3H2,1H3
C5H9OH-2OOH-5                InChI=1S/C5H11O3/c1-2-3-5(4-6)8-7/h5-7H,1-4H2
MBMOOH3VO                    InChI=1S/C5H8O5/c1-4(6)2-5(7)9-3-10-8/h8H,2-3H2,1H3
IC4H9CO                      InChI=1S/C5H9O/c1-5(2)3-4-6/h5H,3H2,1-2H3
DC5OHOD-B                    InChI=1S/C5H10O2/c1-5(2)3-4(6)7-5/h4,6H,3H2,1-2H3
C5H9OH-3OOH-4                InChI=1S/C5H11O3/c1-2-5(8-7)3-4-6/h2,5-7H,3-4H2,1H3
MB2OOHMVO                    InChI=1S/C5H8O5/c1-2-4(10-8)5(7)9-3-6/h3-4,8H,2H2,1H3
C5H9O2-1                     InChI=1S/C5H9O/c1-2-3-4-5-6/h3-4H,2,5H2,1H3
DC5OHOC-B                    InChI=1S/C5H10O2/c1-5(2)4(3-6)7-5/h4,6H,3H2,1-2H3
C5H9OH-3OOH-2                InChI=1S/C5H11O3/c1-2-5(8-7)3-4-6/h3,5-7H,2,4H2,1H3
MB2OOH3VO                    InChI=1S/C5H8O5/c1-3(6)4(10-8)5(7)9-2/h4,8H,1-2H3
CPTOH-2                      InChI=1S/C5H9O/c6-5-3-1-2-4-5/h3,5-6H,1-2,4H2
DC5OHOB-A                    InChI=1S/C5H10O2/c1-5(2-3-6)4-7-5/h6H,2-4H2,1H3
C5H9OH-3OOH-1                InChI=1S/C5H11O3/c1-2-5(8-7)3-4-6/h4-7H,2-3H2,1H3
MB2OOH4VO                    InChI=1S/C5H8O5/c1-9-5(7)4(10-8)2-3-6/h3-4,8H,2H2,1H3
C5H911OH-5                   InChI=1S/C5H9O/c1-2-3-4-5-6/h4-6H,1-3H2
DC5OHOA-A                    InChI=1S/C5H10O2/c6-2-1-5-3-7-4-5/h5-6H,1-4H2
C5H10OH-3O2                  InChI=1S/C5H11O3/c1-2-5(8-7)3-4-6/h5-6H,2-4H2,1H3
MB3OOHMVO                    InChI=1S/C5H8O5/c1-4(10-8)2-5(7)9-3-6/h3-4,8H,2H2,1H3
C5H8OH1-23                   InChI=1S/C5H9O/c1-2-3-4-5-6/h2-4,6H,5H2,1H3
C5H9O4-5OH-1                 InChI=1S/C5H10O2/c6-3-1-2-5-4-7-5/h5-6H,1-4H2
C5H9OH-3OOH-5                InChI=1S/C5H11O3/c1-2-5(8-7)3-4-6/h5-7H,1-4H2
MB3OOH2VO                    InChI=1S/C5H8O5/c1-3(10-8)4(6)5(7)9-2/h3,8H,1-2H3
C5H8OH1-12                   InChI=1S/C5H9O/c1-2-3-4-5-6/h3-6H,2H2,1H3
C5H9O3-5OH-1                 InChI=1S/C5H10O2/c6-3-1-5-2-4-7-5/h5-6H,1-4H2
DC5H9OOH-DOH-C               InChI=1S/C5H11O3/c1-4(2)3-5(6)8-7/h3-7H,1-2H3
MB3OOH4VO                    InChI=1S/C5H8O5/c1-9-5(7)2-4(3-6)10-8/h3-4,8H,2H2,1H3
C5H8OH1-34                   InChI=1S/C5H9O/c1-2-3-4-5-6/h2-3,6H,1,4-5H2
C5H9O2-5OH-1                 InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2
DC5H10OH-DO2                 InChI=1S/C5H11O3/c1-4(2)3-5(6)8-7/h4-6H,3H2,1-2H3
MB4OOH2VO                    InChI=1S/C5H8O5/c1-9-5(7)4(6)2-3-10-8/h8H,2-3H2,1H3
PC4H8CHO-3                   InChI=1S/C5H9O/c1-2-3-4-5-6/h2,5H,3-4H2,1H3
C5H9OHO2A-B                  InChI=1S/C5H10O2/c1-3-5(2)4(6)7-5/h4,6H,3H2,1-2H3
DC5H9OOH-DOH-A               InChI=1S/C5H11O3/c1-4(2)3-5(6)8-7/h4-7H,1,3H2,2H3
MB4OOH3VO                    InChI=1S/C5H8O5/c1-9-5(7)2-4(6)3-10-8/h8H,2-3H2,1H3
PC4H9CO                      InChI=1S/C5H9O/c1-2-3-4-5-6/h2-4H2,1H3
C5H9OHO2A-C                  InChI=1S/C5H10O2/c1-3-4(2)7-5(3)6/h3-6H,1-2H3
DC5H9OOH-DOH-B               InChI=1S/C5H11O3/c1-4(2)3-5(6)8-7/h5-7H,3H2,1-2H3
AC5H8-DOHCQAOO               InChI=1S/C5H9O5/c1-4(3-9-7)5(2-6)10-8/h5-6,8H,1-3H2
PC4H8CHO-2                   InChI=1S/C5H9O/c1-2-3-4-5-6/h3,5H,2,4H2,1H3
C5H9OHO2A-D                  InChI=1S/C5H10O2/c1-4-2-3-7-5(4)6/h4-6H,2-3H2,1H3
CC5H9OOH-DOH-D               InChI=1S/C5H11O3/c1-4(2)5(3-6)8-7/h3-7H,1-2H3
BC5H8-DOHAQAOO               InChI=1S/C5H9O5/c6-2-1-5(3-9-7)4-10-8/h1,6-7H,2-4H2
PC4H8CHO-1                   InChI=1S/C5H9O/c1-2-3-4-5-6/h4-5H,2-3H2,1H3
C5H9OHO2A-E                  InChI=1S/C5H10O2/c1-2-4-3-7-5(4)6/h4-6H,2-3H2,1H3
DC5H10OH-CO2                 InChI=1S/C5H11O3/c1-4(2)5(3-6)8-7/h4-6H,3H2,1-2H3
MB2OH3OO                     InChI=1S/C5H9O5/c1-3(10-8)4(6)5(7)9-2/h3-4,6H,1-2H3
PC4H8CHO-4                   InChI=1S/C5H9O/c1-2-3-4-5-6/h5H,1-4H2
C5H9OHO2B-C                  InChI=1S/C5H10O2/c1-4-5(2,3-6)7-4/h4,6H,3H2,1-2H3
CC5H9OOH-DOH-A               InChI=1S/C5H11O3/c1-4(2)5(3-6)8-7/h4-7H,1,3H2,2H3
MB3OH4OO                     InChI=1S/C5H9O5/c1-9-5(7)2-4(6)3-10-8/h4,6H,2-3H2,1H3
C5H9O2-4                     InChI=1S/C5H9O/c1-3-4-5(2)6/h3-5H,1-2H3
C5H9OHO2B-D                  InChI=1S/C5H10O2/c1-5(4-6)2-3-7-5/h6H,2-4H2,1H3
CC5H9OOH-DOH-B               InChI=1S/C5H11O3/c1-4(2)5(3-6)8-7/h5-7H,3H2,1-2H3
C5H9OH-1OOH-2O2              InChI=1S/C5H11O5/c1-2-3-4(9-7)5(6)10-8/h4-6,8H,2-3H2,1H3
C5H9O1-3                     InChI=1S/C5H9O/c1-3-5(6)4-2/h3,5H,1,4H2,2H3
C5H9OHO2B-E                  InChI=1S/C5H10O2/c1-2-5(3-6)4-7-5/h6H,2-4H2,1H3
BC5H9OOH-DOH-C               InChI=1S/C5H11O3/c1-5(2,8-7)3-4-6/h3,6-7H,4H2,1-2H3
C5H9OH-2OOH-1O2              InChI=1S/C5H11O5/c1-2-3-4(9-7)5(6)10-8/h4-7H,2-3H2,1H3
DC5H9O-C                     InChI=1S/C5H9O/c1-5(2)3-4-6/h3-5H,1-2H3
C5H9OHO2C-D                  InChI=1S/C5H10O2/c1-4(2-6)5-3-7-5/h4-6H,2-3H2,1H3
BC5H9OOH-DOH-D               InChI=1S/C5H11O3/c1-5(2,8-7)3-4-6/h4,6-7H,3H2,1-2H3
C5H9OH-1OOH-3O2              InChI=1S/C5H11O5/c1-2-4(9-7)3-5(6)10-8/h4-6,8H,2-3H2,1H3
DC5H9O-A                     InChI=1S/C5H9O/c1-5(2)3-4-6/h4-5H,1,3H2,2H3
C5H9OHO2C-E                  InChI=1S/C5H10O2/c1-4-5(2-6)3-7-4/h4-6H,2-3H2,1H3
BC5H9OOH-DOH-A               InChI=1S/C5H11O3/c1-5(2,8-7)3-4-6/h6-7H,1,3-4H2,2H3
C5H9OH-3OOH-1O2              InChI=1S/C5H11O5/c1-2-4(9-7)3-5(6)10-8/h4-7H,2-3H2,1H3
DC5H9O-B                     InChI=1S/C5H9O/c1-5(2)3-4-6/h4H,3H2,1-2H3
C5H9OHO2D-E                  InChI=1S/C5H10O2/c6-3-5-1-2-7-4-5/h5-6H,1-4H2
DC5H10OH-BO2                 InChI=1S/C5H11O3/c1-5(2,8-7)3-4-6/h6H,3-4H2,1-2H3
C5H9OH-2OOH-3O2              InChI=1S/C5H11O5/c1-2-4(9-7)5(3-6)10-8/h4-6,8H,2-3H2,1H3
AC5H9O-C                     InChI=1S/C5H9O/c1-4(2)5(3)6/h5H,1H2,2-3H3
CPTO2H                       InChI=1S/C5H10O2/c6-7-5-3-1-2-4-5/h5-6H,1-4H2
AC5H9OOH-DOH-C               InChI=1S/C5H11O3/c1-5(2-3-6)4-8-7/h2,5-7H,3-4H2,1H3
C5H9OH-3OOH-2O2              InChI=1S/C5H11O5/c1-2-4(9-7)5(3-6)10-8/h4-7H,2-3H2,1H3
CC5H9O-B                     InChI=1S/C5H9O/c1-4-5(2,3)6/h4H,1H2,2-3H3
IC4H7OOCH3                   InChI=1S/C5H10O2/c1-5(2)4-7-6-3/h1,4H2,2-3H3
AC5H9OOH-DOH-D               InChI=1S/C5H11O3/c1-5(2-3-6)4-8-7/h3,5-7H,2,4H2,1H3
DC5H9OOH-DOH-CO2             InChI=1S/C5H11O5/c1-3(2)4(9-7)5(6)10-8/h3-6,8H,1-2H3
B2E2M1OJ                     InChI=1S/C5H9O/c1-3-5(2)4-6/h3H,4H2,1-2H3
C4H71-3OOCH3                 InChI=1S/C5H10O2/c1-4-5(2)7-6-3/h4-5H,1H2,2-3H3
DC5H10OH-AO2                 InChI=1S/C5H11O3/c1-5(2-3-6)4-8-7/h5-6H,2-4H2,1H3
CC5H9OOH-DOH-DO2             InChI=1S/C5H11O5/c1-3(2)4(9-7)5(6)10-8/h3-7H,1-2H3
B2E3M1OJ                     InChI=1S/C5H9O/c1-5(2)3-4-6/h3H,4H2,1-2H3
C4H72-1OOCH3                 InChI=1S/C5H10O2/c1-3-4-5-7-6-2/h3-4H,5H2,1-2H3
AC5H9OOH-DOH-A               InChI=1S/C5H11O3/c1-5(2-3-6)4-8-7/h5-7H,1-4H2
DC5H9OOH-DOH-AO2             InChI=1S/C5H11O5/c1-4(3-9-7)2-5(6)10-8/h4-6,8H,2-3H2,1H3
C5H8OH2-13                   InChI=1S/C5H9O/c1-3-5(2)4-6/h3-4,6H,1-2H3
C5H91-3OOH                   InChI=1S/C5H10O2/c1-3-5(4-2)7-6/h3,5-6H,1,4H2,2H3
AC5H9OOH-DOH-B               InChI=1S/C5H11O3/c1-5(2-3-6)4-8-7/h6-7H,2-4H2,1H3
AC5H9OOH-DOH-DO2             InChI=1S/C5H11O5/c1-4(3-9-7)2-5(6)10-8/h4-7H,2-3H2,1H3
NC4H9CO-2                    InChI=1S/C5H9O/c1-3-5(2)4-6/h5H,3H2,1-2H3
C5H91-4OOH                   InChI=1S/C5H10O2/c1-3-4-5(2)7-6/h3,5-6H,1,4H2,2H3
C5H9OH-4OOH-2                InChI=1S/C5H11O3/c1-5(8-7)3-2-4-6/h2,5-7H,3-4H2,1H3
CC5H9OOH-DOH-AO2             InChI=1S/C5H11O5/c1-4(3-9-7)5(2-6)10-8/h4-6,8H,2-3H2,1H3
C4H8CHO1-2                   InChI=1S/C5H9O/c1-3-5(2)4-6/h4-5H,2-3H2,1H3
C5H91-5OOH                   InChI=1S/C5H10O2/c1-2-3-4-5-7-6/h2,6H,1,3-5H2
C5H9OH-4OOH-3                InChI=1S/C5H11O3/c1-5(8-7)3-2-4-6/h3,5-7H,2,4H2,1H3
AC5H9OOH-DOH-CO2             InChI=1S/C5H11O5/c1-4(3-9-7)5(2-6)10-8/h4-7H,2-3H2,1H3
C4H8CHO2-2                   InChI=1S/C5H9O/c1-3-5(2)4-6/h4H,3H2,1-2H3
C5H92-1OOH                   InChI=1S/C5H10O2/c1-2-3-4-5-7-6/h3-4,6H,2,5H2,1H3
C5H9OH-4OOH-1                InChI=1S/C5H11O3/c1-5(8-7)3-2-4-6/h4-7H,2-3H2,1H3
C5H9OH-1OOH-4O2              InChI=1S/C5H11O5/c1-4(9-7)2-3-5(6)10-8/h4-6,8H,2-3H2,1H3
C4H8CHO3-2                   InChI=1S/C5H9O/c1-3-5(2)4-6/h3-5H,1-2H3
C5H92-4OOH                   InChI=1S/C5H10O2/c1-3-4-5(2)7-6/h3-6H,1-2H3
C5H10OH-4O2                  InChI=1S/C5H11O3/c1-5(8-7)3-2-4-6/h5-6H,2-4H2,1H3
C5H9OH-4OOH-1O2              InChI=1S/C5H11O5/c1-4(9-7)2-3-5(6)10-8/h4-7H,2-3H2,1H3
C53OH1EN5J                   InChI=1S/C5H9O/c1-3-5(6)4-2/h3,5-6H,1-2,4H2
C5H92-5OOH                   InChI=1S/C5H10O2/c1-2-3-4-5-7-6/h2-3,6H,4-5H2,1H3
C5H9OH-4OOH-5                InChI=1S/C5H11O3/c1-5(8-7)3-2-4-6/h5-7H,1-4H2
C5H9OH-2OOH-4O2              InChI=1S/C5H11O5/c1-4(9-7)2-5(3-6)10-8/h4-6,8H,2-3H2,1H3
CPTOJ                        InChI=1S/C5H9O/c6-5-3-1-2-4-5/h5H,1-4H2
C5H9A-AOOH                   InChI=1S/C5H10O2/c1-3-5(2)4-7-6/h6H,2-4H2,1H3
